customer_tweet_id,customer_author_id,customer_created_at,customer_text,support_reply_tweet_id,support_reply_author_id,support_reply_created_at,support_reply_text,document_text
1492,116014,Tue Oct 31 22:15:52 +0000 2017,Hi @ChaseSupport do I have to go through the Chase Online Ultimate Rewards webpage to get the extra cash back when I shop?,1490.0,ChaseSupport,Tue Oct 31 22:23:08 +0000 2017,@116014 2/2 to the merchant's site to make the purchase. ^BG,"Customer: Hi @ChaseSupport do I have to go through the Chase Online Ultimate Rewards webpage to get the extra cash back when I shop?
Support: @116014 2/2 to the merchant's site to make the purchase. ^BG"
1495,116015,Tue Oct 31 21:00:04 +0000 2017,"I've had some ups and downs from banking with Chase, but lately they've been really good to me. So shoutout to you @116016 👏✊",1494.0,ChaseSupport,Tue Oct 31 22:10:44 +0000 2017,"@116015 We appreciate the kind words. If you have questions or concerns, please let us know. We're here to help. ^CR","Customer: I've had some ups and downs from banking with Chase, but lately they've been really good to me. So shoutout to you @116016 👏✊
Support: @116015 We appreciate the kind words. If you have questions or concerns, please let us know. We're here to help. ^CR"
1497,116017,Tue Oct 31 21:58:55 +0000 2017,Hey @116016 we're gonna need to talk about all these pending charges that keep going through my account 5 days after the transaction was made.... I'm getting real irritated.,1496.0,ChaseSupport,Tue Oct 31 22:09:45 +0000 2017,@116017 I’d like to review this further for you. Could you please DM your name &amp; zip code? ^BG https://t.co/znUu1VJn9r,"Customer: Hey @116016 we're gonna need to talk about all these pending charges that keep going through my account 5 days after the transaction was made.... I'm getting real irritated.
Support: @116017 I’d like to review this further for you. Could you please DM your name &amp; zip code? ^BG https://t.co/znUu1VJn9r"
1499,116018,Tue Oct 31 22:01:14 +0000 2017,"@ChaseSupport Just got off the phone with them, you guys were great!",1498.0,ChaseSupport,Tue Oct 31 22:05:56 +0000 2017,@116018 We're glad we were able to help! ^JG,"Customer: @ChaseSupport Just got off the phone with them, you guys were great!
Support: @116018 We're glad we were able to help! ^JG"
1501,116018,Tue Oct 31 21:24:22 +0000 2017,@ChaseSupport Thanks guys!,1500.0,ChaseSupport,Tue Oct 31 21:42:26 +0000 2017,@116018 Aw! It's our pleasure to help. Let us know if we can be of additional assistance. ^JG,"Customer: @ChaseSupport Thanks guys!
Support: @116018 Aw! It's our pleasure to help. Let us know if we can be of additional assistance. ^JG"
1504,116018,Tue Oct 31 20:53:38 +0000 2017,"@ChaseSupport I couldn't find an e-mail online. You have my apartment address but not my number, how can I update that to ensure the card gets to me?",1502.0,ChaseSupport,Tue Oct 31 21:22:14 +0000 2017,@116018 We would be happy to look into this for you. Could you DM your name and zip code? ^JG https://t.co/znUu1VJn9r,"Customer: @ChaseSupport I couldn't find an e-mail online. You have my apartment address but not my number, how can I update that to ensure the card gets to me?
Support: @116018 We would be happy to look into this for you. Could you DM your name and zip code? ^JG https://t.co/znUu1VJn9r"
1505,116018,Tue Oct 31 20:52:49 +0000 2017,"@ChaseSupport I applied for a credit card and but i was never asked for my apt #, tried calling but couldn't get past your automated system.",,,,,"Customer: @ChaseSupport I applied for a credit card and but i was never asked for my apt #, tried calling but couldn't get past your automated system."
1507,116019,Tue Oct 31 22:28:51 +0000 2017,@CoxHelp Had to push hard but finally got a team lead to reach out to on-call tech. Outage issue solved; #CSIssue not #CSFail,,,,,Customer: @CoxHelp Had to push hard but finally got a team lead to reach out to on-call tech. Outage issue solved; #CSIssue not #CSFail
1508,116019,Tue Oct 31 21:33:28 +0000 2017,Next day turnaround on an outage issue? @CoxHelp for the #CSFail when it comes to dealing with outages #CSFail #OutageProbs,1506.0,CoxHelp,Tue Oct 31 22:24:32 +0000 2017,"@116019 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help.  -Dan","Customer: Next day turnaround on an outage issue? @CoxHelp for the #CSFail when it comes to dealing with outages #CSFail #OutageProbs
Support: @116019 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help.  -Dan"
1510,116020,Tue Oct 31 21:23:01 +0000 2017,@CoxHelp It needs to be fixed. Permanently. Now.,1509.0,CoxHelp,Tue Oct 31 22:23:26 +0000 2017,"@116020 Hi 🎃 Fɍ1sꝀɇNsŦɇƗn 👻, please DM account info including street address so we can look into this.  -Greg https://t.co/ovAKPb0TYC","Customer: @CoxHelp It needs to be fixed. Permanently. Now.
Support: @116020 Hi 🎃 Fɍ1sꝀɇNsŦɇƗn 👻, please DM account info including street address so we can look into this.  -Greg https://t.co/ovAKPb0TYC"
1513,116020,Tue Oct 31 05:30:24 +0000 2017,"So @116021 is back fucking me again with my BUSINESS plan internet.

Super cool company.

I don't recommend.",1511.0,CoxHelp,Tue Oct 31 05:58:46 +0000 2017,@116020 I don't want you to feel this way. What's going on? -Colleen,"Customer: So @116021 is back fucking me again with my BUSINESS plan internet.

Super cool company.

I don't recommend.
Support: @116020 I don't want you to feel this way. What's going on? -Colleen"
1515,116022,Tue Oct 31 21:24:00 +0000 2017,I’d like at least one month to go by where I don’t have to say how crappy the service is with @116021 in #Vegas &amp; how much I despise them,1514.0,CoxHelp,Tue Oct 31 22:22:15 +0000 2017,"@116022 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help.  -Dan","Customer: I’d like at least one month to go by where I don’t have to say how crappy the service is with @116021 in #Vegas &amp; how much I despise them
Support: @116022 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help.  -Dan"
1517,116023,Tue Oct 31 23:06:00 +0000 2017,@CoxHelp I just did.,1519.0,CoxHelp,Tue Oct 31 23:15:59 +0000 2017,"@116023 Hi, the outage is still open in your area and working to get it restored as quickly as possible. Thanks for your patience. -Mary","Customer: @CoxHelp I just did.
Support: @116023 Hi, the outage is still open in your area and working to get it restored as quickly as possible. Thanks for your patience. -Mary"
1518,116023,Tue Oct 31 21:12:40 +0000 2017,@CoxHelp Been lookong forward to binge on #StrangerThingsSeason2 just hope we have internet. a lot of outages in the neighborhood lately.,1516.0,CoxHelp,Tue Oct 31 22:15:21 +0000 2017,"@116023 Hi Jean-Claude, I hope you do not have any service interruptions. If you need assistance, reach out to us. -Mike","Customer: @CoxHelp Been lookong forward to binge on #StrangerThingsSeason2 just hope we have internet. a lot of outages in the neighborhood lately.
Support: @116023 Hi Jean-Claude, I hope you do not have any service interruptions. If you need assistance, reach out to us. -Mike"
1521,116024,Tue Oct 31 21:44:33 +0000 2017,"@116021 Seems like my problem has been resolved, the technicians you sent to the house were very capable and surpassed expectations",1520.0,CoxHelp,Tue Oct 31 22:13:52 +0000 2017,@116024 Okay great! If you have any further concerns please reach out to us. -Xavier,"Customer: @116021 Seems like my problem has been resolved, the technicians you sent to the house were very capable and surpassed expectations
Support: @116024 Okay great! If you have any further concerns please reach out to us. -Xavier"
1523,116025,Tue Oct 31 22:32:50 +0000 2017,@AskeBay I have contacted seller but my question to you is when will I receive my product. Your customer service says may be the awb no.  is wrong.,,,,,Customer: @AskeBay I have contacted seller but my question to you is when will I receive my product. Your customer service says may be the awb no.  is wrong.
1524,116025,Tue Oct 31 22:34:51 +0000 2017,@AskeBay I don't care about that I want my product. . I wish I had not opted ebay.but in future I am not going to choose eBay . Because Its the worst,1526.0,AskeBay,Tue Oct 31 22:46:39 +0000 2017,"@116025 The seller should have delivered it by then, but as you don't have it just see https://t.co/Yh3pSrspGY if the seller can't help! ^D","Customer: @AskeBay I don't care about that I want my product. . I wish I had not opted ebay.but in future I am not going to choose eBay . Because Its the worst
Support: @116025 The seller should have delivered it by then, but as you don't have it just see https://t.co/Yh3pSrspGY if the seller can't help! ^D"
1527,116025,Tue Oct 31 22:50:55 +0000 2017,@AskeBay I haven't received it as of yet. And I have a contract with you for the delivery of product not with seller.,,,,,Customer: @AskeBay I haven't received it as of yet. And I have a contract with you for the delivery of product not with seller.
1528,116025,Tue Oct 31 22:51:00 +0000 2017,"@AskeBay So, instead of telling me to contact the seller you guys should contact the seller.",1529.0,AskeBay,Tue Oct 31 23:00:55 +0000 2017,"@116025 The contract is between you and the seller! They shipped it, but we protect you if you didn't get it if you open a case. ^D","Customer: @AskeBay So, instead of telling me to contact the seller you guys should contact the seller.
Support: @116025 The contract is between you and the seller! They shipped it, but we protect you if you didn't get it if you open a case. ^D"
1530,116025,Tue Oct 31 23:03:26 +0000 2017,@AskeBay I haven't received anything as of yet. I'll contact seller tomorrow morning. But your service is pathetic.,1531.0,AskeBay,Tue Oct 31 23:53:43 +0000 2017,@116025 Did you view our link? We can give a refund if you don't get it! Just look at our guarantee for steps on activating it. ^D,"Customer: @AskeBay I haven't received anything as of yet. I'll contact seller tomorrow morning. But your service is pathetic.
Support: @116025 Did you view our link? We can give a refund if you don't get it! Just look at our guarantee for steps on activating it. ^D"
1532,116025,Wed Nov 01 05:15:31 +0000 2017,@AskeBay I would appreciate that I got the refund of my previous damaged product from eBay. But where are the timelines for delivery.,,,,,Customer: @AskeBay I would appreciate that I got the refund of my previous damaged product from eBay. But where are the timelines for delivery.
1533,116025,Wed Nov 01 05:12:32 +0000 2017,@AskeBay The email address associated with my account is __email__ .,,,,,Customer: @AskeBay The email address associated with my account is __email__ .
1534,116025,Wed Nov 01 05:12:11 +0000 2017,@AskeBay I'm not looking for the refund. Just check my account and you would yourself condemn your service and worst packing .,,,,,Customer: @AskeBay I'm not looking for the refund. Just check my account and you would yourself condemn your service and worst packing .
1535,116025,Wed Nov 01 05:08:18 +0000 2017,@AskeBay And I haven't received it yet so in layman terms you can say I'm Waiting for it from 9th of Oct. How much time can I wait.,,,,,Customer: @AskeBay And I haven't received it yet so in layman terms you can say I'm Waiting for it from 9th of Oct. How much time can I wait.
1536,116025,Wed Nov 01 05:07:29 +0000 2017,@AskeBay and so you have provided me the refund for that. But as I was mad about this product so I ordered the same product on 21st .,,,,,Customer: @AskeBay and so you have provided me the refund for that. But as I was mad about this product so I ordered the same product on 21st .
1537,116025,Wed Nov 01 05:06:43 +0000 2017,@AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th of this month. But that was damaged  .,1538.0,AskeBay,Wed Nov 01 08:05:19 +0000 2017,"@116025 If you still can't see this, please DM us your full name, Zip code &amp; item number &amp; we'll advise on this date for you. 2/2^ML","Customer: @AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th of this month. But that was damaged  .
Support: @116025 If you still can't see this, please DM us your full name, Zip code &amp; item number &amp; we'll advise on this date for you. 2/2^ML"
1540,116025,Fri Nov 03 07:22:07 +0000 2017,@AskeBay And check with your team. Or else keep my fucking money as you guys have stressed me out. ?@61113,,,,,Customer: @AskeBay And check with your team. Or else keep my fucking money as you guys have stressed me out. ?@61113
1541,116025,Fri Nov 03 07:20:37 +0000 2017,@AskeBay @2598 kindly check the above message and do the needful for your worst service.,,,,,Customer: @AskeBay @2598 kindly check the above message and do the needful for your worst service.
1525,116025,Tue Oct 31 22:04:00 +0000 2017,"@115937 Estimated delivery Wed, 25 Oct - Fri, 27 Oct
You have paid using PaisaPay on 21/10/17. 
but i havent received it yet on 1/11/17.",1522.0,AskeBay,Tue Oct 31 22:23:37 +0000 2017,@116025 Have you asked the seller yet where it is? See https://t.co/n4jUdNSd5z as they may be able to help out! ^D,"Customer: @115937 Estimated delivery Wed, 25 Oct - Fri, 27 Oct
You have paid using PaisaPay on 21/10/17. 
but i havent received it yet on 1/11/17.
Support: @116025 Have you asked the seller yet where it is? See https://t.co/n4jUdNSd5z as they may be able to help out! ^D"
1543,116026,Tue Oct 31 22:38:35 +0000 2017,@AskeBay I did that they closed my case have I lost £120 pounds now because of eBay theft and eBay does not care,1545.0,AskeBay,Tue Oct 31 23:22:36 +0000 2017,@116026 Well I would be more than happy to take a look at that claim for you. Could you DM us with more details please? ^BB,"Customer: @AskeBay I did that they closed my case have I lost £120 pounds now because of eBay theft and eBay does not care
Support: @116026 Well I would be more than happy to take a look at that claim for you. Could you DM us with more details please? ^BB"
1546,116026,Tue Oct 31 23:24:09 +0000 2017,@AskeBay The delivery company is saying they delivered it to my street won't give address the seller is saying she has proof but no one will show me,1547.0,AskeBay,Wed Nov 01 00:23:32 +0000 2017,@116026 Hey James - Could you send us a DM with all the information so we can look into that for you? ^BB,"Customer: @AskeBay The delivery company is saying they delivered it to my street won't give address the seller is saying she has proof but no one will show me
Support: @116026 Hey James - Could you send us a DM with all the information so we can look into that for you? ^BB"
1544,116026,Tue Oct 31 22:04:56 +0000 2017,@AskeBay what option do I have if I bought something on eBay and wasn't delivered and eBay closed my claim to get the money back?,1542.0,AskeBay,Tue Oct 31 22:15:36 +0000 2017,@116026 You can always open a claim https://t.co/xlN11csEfc to get the ball rolling on that coverage! ^BB,"Customer: @AskeBay what option do I have if I bought something on eBay and wasn't delivered and eBay closed my claim to get the money back?
Support: @116026 You can always open a claim https://t.co/xlN11csEfc to get the ball rolling on that coverage! ^BB"
1550,116027,Tue Oct 31 21:29:15 +0000 2017,@AskeBay How do I setup automatic declines? Its not listed in your help centre and I’m struggling to find the settings,1549.0,AskeBay,Tue Oct 31 22:08:19 +0000 2017,@116027 On a desktop go to item page (view item) &gt; Manage Offers &gt; Change offer settings. You can get that going here. ^CC,"Customer: @AskeBay How do I setup automatic declines? Its not listed in your help centre and I’m struggling to find the settings
Support: @116027 On a desktop go to item page (view item) &gt; Manage Offers &gt; Change offer settings. You can get that going here. ^CC"
